PARENTUNID,Name,Stage,Status,FacilityType,DocumentID,Address,City,County,State,Zip,PHF,PHFCooked,PHFRaw,Database,HSUNID,FacilityName,FacilityType,InspectionType,InspectedBy,InspectionDate,NumCritical,NumNonCritical,TimeSpent,Enforcement,NonSmoking,Code,Description,IsCritical,IsRepeat,Observations,CorrectiveActions,CiolCorrectedSet,UNID,ViolUNID
B385DC2E1AF03A2088256B6C007F0C45,Trevilians Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2UG,2035 South Spotswood Trail,Louisa,Louisa,Virginia,23093,Yes,No,Yes,Thomas Jefferson,0F5EBE1BE65370F385257792005022D1,Trevilians Elementary School,Public Elementary School Food Service,Routine,Roy Crewz,2/9/10 0:00,1,1,0,,Smoke Free,550,Utensils - In-Use - Between-Use Storage,FALSE,FALSE,Dispensing utensil for large container of wheat flour was lying horizontally in the food between uses.,Store dispensing utensils vertically in the wheat flour with their handles  well above the top of the wheat flour.,,0F5EBE1BE65370F385257792005022D1,0F5EBE1BE65370F385257792005022D1
B385DC2E1AF03A2088256B6C007F0C45,Trevilians Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2UG,2035 South Spotswood Trail,Louisa,Louisa,Virginia,23093,Yes,No,Yes,Thomas Jefferson,39754F7065F86E188525786C006B8A02,Trevilians Elementary School,Public Elementary School Food Service,Routine,Archer Campbell,8/4/11 0:00,3,3,0,,Smoke Free,0070 (13),Person in Charge,FALSE,FALSE,Food employees are not informed of their responsibility to report to their PIC information concerning their health and activities as they relate to diseases transmitted through food.,PIC is to advise employees of their responsibility to report in accordance with law information concerning their health and activities as they relate to diseases transmitted through food.,,39754F7065F86E188525786C006B8A02,39754F7065F86E188525786C006B8A02
B385DC2E1AF03A2088256B6C007F0C45,Trevilians Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2UG,2035 South Spotswood Trail,Louisa,Louisa,Virginia,23093,Yes,No,Yes,Thomas Jefferson,39754F7065F86E188525786C006B8A02,Trevilians Elementary School,Public Elementary School Food Service,Routine,Archer Campbell,8/4/11 0:00,3,3,0,,Smoke Free,0060 (3) (b) (c) (q),Demonstration of Knowledge*,TRUE,FALSE,The person in charge failed to explain his or her responsibility in preventing the transmission of foodborne disease by an employee who has a disease or a medical condition that may cause foodborne disease.,Ensure the designated person in charge (PIC) is knowledgeable about foodborne disease prevention. The PIC should be prepared to recognize conditions that may contribute to foodborne illness. The PIC must also recognize conditions that fail to comply with Regulation requirements and be authorized to take the appropriate preventive and corrective actions to ensure that the Regulations' objectives are fulfilled.,,39754F7065F86E188525786C006B8A02,39754F7065F86E188525786C006B8A02
B385DC2E1AF03A2088256B6C007F0C45,Trevilians Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2UG,2035 South Spotswood Trail,Louisa,Louisa,Virginia,23093,Yes,No,Yes,Thomas Jefferson,39754F7065F86E188525786C006B8A02,Trevilians Elementary School,Public Elementary School Food Service,Routine,Archer Campbell,8/4/11 0:00,3,3,0,,Smoke Free,0060 (3) (b) (c) (q),Demonstration of Knowledge*,TRUE,FALSE,The person in charge failed to describe the symptoms associated with diseases that are transmissible through food.,"Ensure the designated person in charge (PIC) is knowledgeable about foodborne disease prevention and employee health reporting, excluding, and releasing the exclusion.  The PIC should be prepared to recognize conditions that may contribute to foodborne illness. The PIC must also recognize conditions that fail to comply with Regulation requirements and be authorized to take the appropriate preventive and corrective actions to ensure that the Regulations' objectives are fulfilled.",,39754F7065F86E188525786C006B8A02,39754F7065F86E188525786C006B8A02
B385DC2E1AF03A2088256B6C007F0C45,Trevilians Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2UG,2035 South Spotswood Trail,Louisa,Louisa,Virginia,23093,Yes,No,Yes,Thomas Jefferson,39754F7065F86E188525786C006B8A02,Trevilians Elementary School,Public Elementary School Food Service,Routine,Archer Campbell,8/4/11 0:00,3,3,0,,Smoke Free,840,Ready-to-Eat - Potentially Hazardous Food - Disposition*,TRUE,FALSE,"According to the """"consume by"""" date on the prepared ready-to-eat (RTE) black bean salad in the walk in refrigerator, the food should have been discarded 3 days ago.","Discard the food at this time and ensure all prepared RTE food is served, sold or discarded by the """"consume by"""" date. Some harmful bacteria continue to grow even at refrigeration temperatures so limiting the amount of time in storage limits the amount of growth allowed for these bacteria.",,39754F7065F86E188525786C006B8A02,39754F7065F86E188525786C006B8A02
B385DC2E1AF03A2088256B6C007F0C45,Trevilians Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2UG,2035 South Spotswood Trail,Louisa,Louisa,Virginia,23093,Yes,No,Yes,Thomas Jefferson,39754F7065F86E188525786C006B8A02,Trevilians Elementary School,Public Elementary School Food Service,Routine,Archer Campbell,8/4/11 0:00,3,3,0,,Smoke Free,850,Time as a Public Health Control*,TRUE,FALSE,"No written procedures for the use of time as a public health control with potentially hazardous foods.  Foodhandler at serving line stated that chef salads were discarded at end of last service period.  After production, salad was above minimum storage temperature.  Operator agreed to check finished product temperature for salads and sandwiches to note start of using time as a control.","Provide written procedures for the use of time as a public health control. The procedures must include the following steps or practices: a. Food must be marked with the time within which it must be cooked, served or discarded. b. The food is served or discarded within four hours from the time when the food is removed from temperature control c. Food in unmarked containers or packages, or for which the time expires is discarded and d. Written procedures are maintained in the food establishment and made available to the regulatory authority upon request e. Once time is implemented as a control measure for potentially hazardous food, no other measures may be substituted.  It was recommended that the operator post a sign at the serving line specifying which food items cannot be held at the proper temperature.  This sign will indicate that these foods will be discarded 4 hours after the time food is removed from temperature control  or at the end of the last service period whichever comes first.",,39754F7065F86E188525786C006B8A02,39754F7065F86E188525786C006B8A02
B385DC2E1AF03A2088256B6C007F0C45,Trevilians Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2UG,2035 South Spotswood Trail,Louisa,Louisa,Virginia,23093,Yes,No,Yes,Thomas Jefferson,39754F7065F86E188525786C006B8A02,Trevilians Elementary School,Public Elementary School Food Service,Routine,Archer Campbell,8/4/11 0:00,3,3,0,,Smoke Free,850,Time as a Public Health Control*,TRUE,FALSE,"Some items on serving line for which time rather than temperature is being used as a control were not labeled or otherwise marked with a 4 hour cook, serve or discard by time.",Discard food that is not cooked and served or served if ready-to-eat within 4 hours from the point in time when the food is removed from temperature control. Clearly label or otherwise mark the food with a 4-hour cook-serve or serve by time.,,39754F7065F86E188525786C006B8A02,39754F7065F86E188525786C006B8A02
B385DC2E1AF03A2088256B6C007F0C45,Trevilians Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2UG,2035 South Spotswood Trail,Louisa,Louisa,Virginia,23093,Yes,No,Yes,Thomas Jefferson,39754F7065F86E188525786C006B8A02,Trevilians Elementary School,Public Elementary School Food Service,Routine,Archer Campbell,8/4/11 0:00,3,3,0,,Smoke Free,2930,Outer Openings - Protected,FALSE,FALSE,Outer opening screen mesh is more than 16 to 1 inches-holes in rear screen door observed.,Provide outer opening screen with a mesh that 16 to 1 inch. Insects and rodents are vectors of disease-causing microorganisms which may be transmitted to humans by contamination of food and food-contact surfaces.  Repair holes in screen door.,,39754F7065F86E188525786C006B8A02,39754F7065F86E188525786C006B8A02
B385DC2E1AF03A2088256B6C007F0C45,Trevilians Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2UG,2035 South Spotswood Trail,Louisa,Louisa,Virginia,23093,Yes,No,Yes,Thomas Jefferson,39754F7065F86E188525786C006B8A02,Trevilians Elementary School,Public Elementary School Food Service,Routine,Archer Campbell,8/4/11 0:00,3,3,0,,Smoke Free,2920,Toilet Rooms - Enclosed,FALSE,FALSE,Toilet room door is not tight fitting. and/or provided with a self- closing door--outer restroom door left open and self closure was loose on rear door.,Provide toilet room door that is tight fitting. Completely enclosed toilet facilities minimize the potential for the spread of disease by the movement of flies and other insects between the toilet facility and food preparation areas.,,39754F7065F86E188525786C006B8A02,39754F7065F86E188525786C006B8A02
B3EDDFD0EC829DA688256B6C007EFEF4,South Street Brewery,Active,Permitted,Full Service Restaurant,MNAR-5FGQP3,106 South Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,6116043E925A9530852577D7006BA7F7,South Street Brewery,Full Service Restaurant,Routine,Eric Stutz,10/11/10 0:00,1,3,0,,Smoke Free,930,Food - Consumption of Raw or Undercooked Animal Foods,TRUE,FALSE,"Raw and/or undercooked burgers, tuna, and caesar dressing are provided on the menu, menu board, table tent or brochure without proper disclosure.","The Consumer Advisory shall include a disclosure statement that includes a description of the animal-derived foods and identification of the animal-derived foods by asterisking (*) them to a footnote that states that the items are served raw or undercooked, or contain raw or undercooked ingredients.",,6116043E925A9530852577D7006BA7F7,6116043E925A9530852577D7006BA7F7
B3EDDFD0EC829DA688256B6C007EFEF4,South Street Brewery,Active,Permitted,Full Service Restaurant,MNAR-5FGQP3,106 South Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,6116043E925A9530852577D7006BA7F7,South Street Brewery,Full Service Restaurant,Routine,Eric Stutz,10/11/10 0:00,1,3,0,,Smoke Free,1800,Non-Food Contact Surfaces,FALSE,FALSE,"The nonfood contact surface of the cook line equipment has accumulations of grime and debris.  Also, hood with excessive accumulation of soil and grease.",Clean the surface at a frequency necessary to preclude accumulation of soil residues that become encrusted or attract insects and rodents.,,6116043E925A9530852577D7006BA7F7,6116043E925A9530852577D7006BA7F7
B3EDDFD0EC829DA688256B6C007EFEF4,South Street Brewery,Active,Permitted,Full Service Restaurant,MNAR-5FGQP3,106 South Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,6116043E925A9530852577D7006BA7F7,South Street Brewery,Full Service Restaurant,Routine,Eric Stutz,10/11/10 0:00,1,3,0,,Smoke Free,3180,Physical Facilities - Cleaning Frequency and Restrictions,FALSE,FALSE,"Floor between cookline noted in need of cleaning.  Also, ceiling with heaving soil/staining.","All floors, walls, and ceilings must be cleaned as often as necessary to keep them clean. Cleaning of the physical facilities is an important measure in ensuring the protection and sanitary preparation of food. A regular cleaning schedule should be established and followed to maintain the facility in a clean and sanitary manner.",,6116043E925A9530852577D7006BA7F7,6116043E925A9530852577D7006BA7F7
B3EDDFD0EC829DA688256B6C007EFEF4,South Street Brewery,Active,Permitted,Full Service Restaurant,MNAR-5FGQP3,106 South Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,6116043E925A9530852577D7006BA7F7,South Street Brewery,Full Service Restaurant,Routine,Eric Stutz,10/11/10 0:00,1,3,0,,Smoke Free,1210,"Ventilation Hood System, Drip Prevention",FALSE,FALSE,Grease from the exhaust hood system at the cook line was observed dripping onto food contact surfaces below.,"Alter or replace the hood system to prevent grease or condensation from draining or dripping onto food, equipment, utensils, linens, single-service, and single-use articles.",,6116043E925A9530852577D7006BA7F7,6116043E925A9530852577D7006BA7F7
B3EDDFD0EC829DA688256B6C007EFEF4,South Street Brewery,Active,Permitted,Full Service Restaurant,MNAR-5FGQP3,106 South Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,B64AC0AAC6B2D7F88525784F007247C5,South Street Brewery,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,10/3/11 0:00,0,0,0,,Smoke Free,,,FALSE,FALSE,,,,B64AC0AAC6B2D7F88525784F007247C5,B64AC0AAC6B2D7F88525784F007247C5
B3EDDFD0EC829DA688256B6C007EFEF4,South Street Brewery,Active,Permitted,Full Service Restaurant,MNAR-5FGQP3,106 South Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,E9A750F7D42C6350852578F8006A081D,South Street Brewery,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,8/26/2011 12:00:00 AM,2,1,0,,Smoke Free,1780,Equipment - Food Contact Surfaces and Utensils,TRUE,FALSE,Food contact surfaces of utensils used to prepare/store potentially hazardous food items were observed stored in containers that were soiled with accumulations of food residues.,Ensure kitchenware is protected from contamination during storage.,Corrected,E9A750F7D42C6350852578F8006A081D,E9A750F7D42C6350852578F8006A081D
B3EDDFD0EC829DA688256B6C007EFEF4,South Street Brewery,Active,Permitted,Full Service Restaurant,MNAR-5FGQP3,106 South Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,E9A750F7D42C6350852578F8006A081D,South Street Brewery,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,8/26/2011 12:00:00 AM,2,1,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,FALSE,"Ribs, cheese sauce, and mushroom ravioli cold holding at improper temperatures.  Items cold holding > 24 hours.  Internal temperatures measured 46-48F.",Discard the food and ensure that potentially hazardous foods for cold holding are maintained at 41¡F or below to inhibit the growth of harmful bacteria.,Corrected,E9A750F7D42C6350852578F8006A081D,E9A750F7D42C6350852578F8006A081D
B3EDDFD0EC829DA688256B6C007EFEF4,South Street Brewery,Active,Permitted,Full Service Restaurant,MNAR-5FGQP3,106 South Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,E9A750F7D42C6350852578F8006A081D,South Street Brewery,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,8/26/2011 12:00:00 AM,2,1,0,,Smoke Free,15.2-2825.F,Smoking in Non-Smoking Areas,FALSE,FALSE,Person observed smoking in non-smoking area of restaurant.,Owner or PIC must prohibit smoking in non-smoking areas of restaurant.,Corrected,E9A750F7D42C6350852578F8006A081D,E9A750F7D42C6350852578F8006A081D
B42A49781A246D7388256B6C007F1899,Apple Tree Academies of Woodlands,Active,Permitted,Child Care Food Service,DCHL-6LCKF4,601 Hillsdale Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,No,Thomas Jefferson,CE7A24B5AF7F8FDB8525779700627DAB,Apple Tree Academies of Woodlands,Child Care Food Service,Routine,Kelly Donahoe,7/9/10 0:00,2,1,0.8,,Smoke Free,470,"Food - Packaged and Unpackaged - Separation, Packaging, and Segregation*",TRUE,FALSE,Raw animal food holding in a manner that may cause cross contamination of to ready-to-eat food (RTE).,"Separate raw animal foods during storage, preparation, holding, and display from raw RTE food including other raw animal food such as fish for sushi or molluscan shellfish, or other raw RTE food such as vegetables, and cooked RTE food.",Corrected,CE7A24B5AF7F8FDB8525779700627DAB,CE7A24B5AF7F8FDB8525779700627DAB
B42A49781A246D7388256B6C007F1899,Apple Tree Academies of Woodlands,Active,Permitted,Child Care Food Service,DCHL-6LCKF4,601 Hillsdale Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,No,Thomas Jefferson,CE7A24B5AF7F8FDB8525779700627DAB,Apple Tree Academies of Woodlands,Child Care Food Service,Routine,Kelly Donahoe,7/9/10 0:00,2,1,0.8,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,FALSE,"Milk, turkey, and vegetables cold holding at improper temperatures",Discard the food and ensure that potentially hazardous foods for cold holding are maintained at 41¡F or below to inhibit the growth of harmful bacteria.,Corrected,CE7A24B5AF7F8FDB8525779700627DAB,CE7A24B5AF7F8FDB8525779700627DAB
B42A49781A246D7388256B6C007F1899,Apple Tree Academies of Woodlands,Active,Permitted,Child Care Food Service,DCHL-6LCKF4,601 Hillsdale Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,No,Thomas Jefferson,CE7A24B5AF7F8FDB8525779700627DAB,Apple Tree Academies of Woodlands,Child Care Food Service,Routine,Kelly Donahoe,7/9/10 0:00,2,1,0.8,,Smoke Free,1080,Equipment and Utensils - Durability,FALSE,FALSE,The food storage container is not designed and constructed to be reused.,Remove this item from the facility and replace with an approved unit as needed. Equipment and utensils must be capable of maintaining their original characteristics in order to be easily cleaned and to prevent contamination of food.,,CE7A24B5AF7F8FDB8525779700627DAB,CE7A24B5AF7F8FDB8525779700627DAB
B42A49781A246D7388256B6C007F1899,Apple Tree Academies of Woodlands,Active,Permitted,Child Care Food Service,DCHL-6LCKF4,601 Hillsdale Drive,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,No,Thomas Jefferson,5B97E30C16D857A485257878005024DD,Apple Tree Academies of Woodlands,Child Care Food Service,Routine,Kelly Donahoe,4/20/2011 12:00:00 AM,0,0,1,,Smoke Free,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,5B97E30C16D857A485257878005024DD,NULL
B460D74A0E5ECD8B8525740900591D92,Tempo,Active,Permitted,Full Service Restaurant,TBAN-8DQS2P,"117 5th Street, SE",Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,28C936D8B968CF34852578F800757499,Tempo,Full Service Restaurant,Pre-Opening,Archer Campbell,8/26/2011 12:00:00 AM,1,4,2,,Smoke Free,1580,Equipment - Cutting Surfaces,FALSE,FALSE,The cutting board(s) along the sandwich prep refrigerators are heavily scratched and scored. The food contact surface is no longer easily cleaned and sanitized due to condition.,"Resurface or discard and replace the cutting boards to provide a food contact surface that is smooth, easily cleaned and sanitized.",,28C936D8B968CF34852578F800757499,28C936D8B968CF34852578F800757499
B460D74A0E5ECD8B8525740900591D92,Tempo,Active,Permitted,Full Service Restaurant,TBAN-8DQS2P,"117 5th Street, SE",Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,28C936D8B968CF34852578F800757499,Tempo,Full Service Restaurant,Pre-Opening,Archer Campbell,8/26/2011 12:00:00 AM,1,4,2,,Smoke Free,1770 A,"Equipment - Food Contact Surfaces, Nonfood Contact Surfaces, and Utensils*",TRUE,FALSE,The following equipment food-contact surfaces were observed soiled to sight and touch: mandolin had food debris around blade.,Clean and sanitize these surfaces for food contact.,,28C936D8B968CF34852578F800757499,28C936D8B968CF34852578F800757499
B460D74A0E5ECD8B8525740900591D92,Tempo,Active,Permitted,Full Service Restaurant,TBAN-8DQS2P,"117 5th Street, SE",Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,28C936D8B968CF34852578F800757499,Tempo,Full Service Restaurant,Pre-Opening,Archer Campbell,8/26/2011 12:00:00 AM,1,4,2,,Smoke Free,2350 ii,Plumbing System Maintained in Good Repair,FALSE,FALSE,The sink basin at the small dumpsinks are slow to drain.,Sink basins should be self draining and waste should not accumulate.  Reconfigure drain so it automatically drains each time it is used.  Plumbing systems and components shall be maintained in good repair.,,28C936D8B968CF34852578F800757499,28C936D8B968CF34852578F800757499
B460D74A0E5ECD8B8525740900591D92,Tempo,Active,Permitted,Full Service Restaurant,TBAN-8DQS2P,"117 5th Street, SE",Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,28C936D8B968CF34852578F800757499,Tempo,Full Service Restaurant,Pre-Opening,Archer Campbell,8/26/2011 12:00:00 AM,1,4,2,,Smoke Free,2580,Sewage - Other Liquid Wastes and Rainwater,FALSE,FALSE,Condensate collecting on top of sandwich prep unit which can contaminate food there.,Repair the unit so condensate drains or evaporates to prevent incidental contact with foods.,,28C936D8B968CF34852578F800757499,28C936D8B968CF34852578F800757499
B460D74A0E5ECD8B8525740900591D92,Tempo,Active,Permitted,Full Service Restaurant,TBAN-8DQS2P,"117 5th Street, SE",Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,28C936D8B968CF34852578F800757499,Tempo,Full Service Restaurant,Pre-Opening,Archer Campbell,8/26/2011 12:00:00 AM,1,4,2,,Smoke Free,2890,Light Bulbs Protective Shielding,FALSE,FALSE,"Light bulbs over hot pick up line, bulbs were glass not shielded, coated, or otherwise shatter-resistant.",Shield or replace light bulb with a coated or shatter-resistant bulb.,,28C936D8B968CF34852578F800757499,28C936D8B968CF34852578F800757499
B460D74A0E5ECD8B8525740900591D92,Tempo,Active,Permitted,Full Service Restaurant,TBAN-8DQS2P,"117 5th Street, SE",Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,28C936D8B968CF34852578F800757499,Tempo,Full Service Restaurant,Pre-Opening,Archer Campbell,8/26/2011 12:00:00 AM,1,4,2,,Smoke Free,2890,Light Bulbs Protective Shielding,FALSE,FALSE,"(Infrared lamp, Heat lamp) in kitchen over dishwashing area not protected against breakage by a shield.",Protect lamp against breakage by a shield surrounding and extending beyond the bulb so only the face of the bulb is exposed.,,28C936D8B968CF34852578F800757499,28C936D8B968CF34852578F800757499
B4867FEDB372170B88256B6C007EF9E7,Saigon Cafe,Active,Permitted,Full Service Restaurant,OGON-58UKQP,1703 Allied Lane,Charlottesville,Charlottesville City,Virginia,22903-5336,Yes,Yes,Yes,Thomas Jefferson,F6490820203F2369852577E30065F452,Saigon Cafe,Full Service Restaurant,Routine,Roy Crewz,11/22/2010 12:00:00 AM,2,4,0,,Smoke Free,1770 A,"Equipment - Food Contact Surfaces, Nonfood Contact Surfaces, and Utensils*",TRUE,TRUE,Two utensils (cutting knive and vegetable peeler were observed soiled to sight and touch.,Clean and sanitize these surfaces for food contact.,,F6490820203F2369852577E30065F452,F6490820203F2369852577E30065F452
B4867FEDB372170B88256B6C007EF9E7,Saigon Cafe,Active,Permitted,Full Service Restaurant,OGON-58UKQP,1703 Allied Lane,Charlottesville,Charlottesville City,Virginia,22903-5336,Yes,Yes,Yes,Thomas Jefferson,F6490820203F2369852577E30065F452,Saigon Cafe,Full Service Restaurant,Routine,Roy Crewz,11/22/2010 12:00:00 AM,2,4,0,,Smoke Free,1700,"Warewashing - Manual & Mechanical Warewashing Equipment, Chemical Sanitization - Temperature, pH, Concentration & Hardness*",TRUE,TRUE,Chlorine sanitizing solution used was not at an acceptable concentration.,Adjust the chlorine sanitizing solution to a level of at least 25 parts per million when the pH is at 10 or less and the water temperature is at 120¡F.,,F6490820203F2369852577E30065F452,F6490820203F2369852577E30065F452
B4867FEDB372170B88256B6C007EF9E7,Saigon Cafe,Active,Permitted,Full Service Restaurant,OGON-58UKQP,1703 Allied Lane,Charlottesville,Charlottesville City,Virginia,22903-5336,Yes,Yes,Yes,Thomas Jefferson,F6490820203F2369852577E30065F452,Saigon Cafe,Full Service Restaurant,Routine,Roy Crewz,11/22/2010 12:00:00 AM,2,4,0,,Smoke Free,3340 1,Toxics - Separation of Toxics,FALSE,FALSE,Container of antibiotic ointment is not properly stored to prevent the contamination of steamed rice on the shelving unit.,"Containers of antibiotic ointment must be separated by spacing or partitioning to prevent contamination of food, equipment, utensils, linens or single service items.",Corrected,F6490820203F2369852577E30065F452,F6490820203F2369852577E30065F452
B4867FEDB372170B88256B6C007EF9E7,Saigon Cafe,Active,Permitted,Full Service Restaurant,OGON-58UKQP,1703 Allied Lane,Charlottesville,Charlottesville City,Virginia,22903-5336,Yes,Yes,Yes,Thomas Jefferson,F6490820203F2369852577E30065F452,Saigon Cafe,Full Service Restaurant,Routine,Roy Crewz,11/22/2010 12:00:00 AM,2,4,0,,Smoke Free,190,Fingernails - Maintenance,FALSE,TRUE,Food employees nails are not maintained so that the edges and surfaces are smooth and cleanable.,"Ensure all food employees keep their fingernails trimmed, filed, and maintained so the edges and surfaces are cleanable and not rough.",,F6490820203F2369852577E30065F452,F6490820203F2369852577E30065F452
B4867FEDB372170B88256B6C007EF9E7,Saigon Cafe,Active,Permitted,Full Service Restaurant,OGON-58UKQP,1703 Allied Lane,Charlottesville,Charlottesville City,Virginia,22903-5336,Yes,Yes,Yes,Thomas Jefferson,F6490820203F2369852577E30065F452,Saigon Cafe,Full Service Restaurant,Routine,Roy Crewz,11/22/2010 12:00:00 AM,2,4,0,,Smoke Free,550,Utensils - In-Use - Between-Use Storage,FALSE,TRUE,Dispensing utensil for the steamed rice was observed to be  improperly stored between uses in water that was measured at a temperature of 82 degrees.,"Store in-use utensils or dispensing utensils in one of the following manners: 1) In the food with their handles above the top of the food and the container. 2) In food that is not potentially hazardous with their handles above the top of the food within containers or equipment that can be closed. 3) On a clean portion of the food preparation table or cooking equipment only if the in-use utensil and the food-contact surface of the food preparation table or cooking equipment are cleaned and sanitized every 4 hours. 4) In running water of sufficient velocity to flush particulates to the drain. 5) In a clean, protected location if the utensils are used only with a food that is not potentially hazardous. 6) In a container of water if the water is maintained at a temperature of at least 135¡F.",,F6490820203F2369852577E30065F452,F6490820203F2369852577E30065F452
B4867FEDB372170B88256B6C007EF9E7,Saigon Cafe,Active,Permitted,Full Service Restaurant,OGON-58UKQP,1703 Allied Lane,Charlottesville,Charlottesville City,Virginia,22903-5336,Yes,Yes,Yes,Thomas Jefferson,F6490820203F2369852577E30065F452,Saigon Cafe,Full Service Restaurant,Routine,Roy Crewz,11/22/2010 12:00:00 AM,2,4,0,,Smoke Free,1770 C,"Equipment - Food Contact Surfaces, Nonfood Contact Surfaces, and Utensils",FALSE,FALSE,Observed accumulations of old rice kernels on the shelving unit above where the steamed rice was being hot held.,Maintain nonfood-contact surfaces of equipment clean.,,F6490820203F2369852577E30065F452,F6490820203F2369852577E30065F452
B48DD1F5AC9816EC852575FD006D92D1,Red Lobster #6361,Active,Permitted,Full Service Restaurant,SWHN-7U9RJF,1648 Rio Road East,Charlottesville,Albemarle,VA,22901,Yes,Yes,Yes,Thomas Jefferson,41E6C96F5902F04B852577D7005D1ABF,Red Lobster #6361,Full Service Restaurant,Routine,Eric Stutz,10/11/10 0:00,0,4,0,,Smoke Free,2000,"Equipment, Utensils, Linens, and Single-Service and Single-Use Articles",FALSE,FALSE,Clean forks (near pantry) were observed stored with the food-contact surface facing upward.,Store equipment and utensils covered or inverted to prevent contamination while in storage.,Corrected,41E6C96F5902F04B852577D7005D1ABF,41E6C96F5902F04B852577D7005D1ABF
B48DD1F5AC9816EC852575FD006D92D1,Red Lobster #6361,Active,Permitted,Full Service Restaurant,SWHN-7U9RJF,1648 Rio Road East,Charlottesville,Albemarle,VA,22901,Yes,Yes,Yes,Thomas Jefferson,41E6C96F5902F04B852577D7005D1ABF,Red Lobster #6361,Full Service Restaurant,Routine,Eric Stutz,10/11/10 0:00,0,4,0,,Smoke Free,2190,"Handwashing Lavatory, Water Temperature, and Flow",FALSE,FALSE,"When timed, the automatic shut off faucet at the handwashing sink located in the men's restroom did not provide a flow of water for at least 15 seconds without the need to reactivate the faucet.",Adjust or replace the faucet to provide water tempered to at least 100¡F and for at least 15 seconds to allow more effective handwashing and removal of fatty soils encountered in kitchens.,,41E6C96F5902F04B852577D7005D1ABF,41E6C96F5902F04B852577D7005D1ABF
B48DD1F5AC9816EC852575FD006D92D1,Red Lobster #6361,Active,Permitted,Full Service Restaurant,SWHN-7U9RJF,1648 Rio Road East,Charlottesville,Albemarle,VA,22901,Yes,Yes,Yes,Thomas Jefferson,41E6C96F5902F04B852577D7005D1ABF,Red Lobster #6361,Full Service Restaurant,Routine,Eric Stutz,10/11/10 0:00,0,4,0,,Smoke Free,2680,"Refuse - Storage Areas, Redeeming Machines, Receptacles and Waste Handling Units, Location",FALSE,FALSE,"Refuse container observed  stored in dry storage room, causing possible contamination of stored items.",Relocate the storage of the refuse containers to an area away from all food and food related equipment and utensils to prevent possible contamination.,,41E6C96F5902F04B852577D7005D1ABF,41E6C96F5902F04B852577D7005D1ABF
B48DD1F5AC9816EC852575FD006D92D1,Red Lobster #6361,Active,Permitted,Full Service Restaurant,SWHN-7U9RJF,1648 Rio Road East,Charlottesville,Albemarle,VA,22901,Yes,Yes,Yes,Thomas Jefferson,41E6C96F5902F04B852577D7005D1ABF,Red Lobster #6361,Full Service Restaurant,Routine,Eric Stutz,10/11/10 0:00,0,4,0,,Smoke Free,2810,"Floors, Walls, and Ceilings - Cleanability",FALSE,FALSE,Concrete floor in back service area is not smooth and easily cleanable.,Repair or replace floor or floor covering to make it smooth and easily cleanable.,,41E6C96F5902F04B852577D7005D1ABF,41E6C96F5902F04B852577D7005D1ABF
